57.847,3.8066,-7.1333
57.354,6.2519,-7.0142
63.184,-6.22,-14.562
62.222,-4.8949,-13.595
61.245,-3.6669,-12.558
60.293,-2.4504,-11.558
59.395,-1.1576,-10.685
58.57,0.30077,-10.013
57.818,2.0207,-9.5907
57.116,4.1202,-9.4362
56.403,6.7681,-9.5293
62.101,-6.2016,-17.367
61.174,-4.7482,-16.494
60.239,-3.4408,-15.45
59.316,-2.1908,-14.378
58.417,-0.90144,-13.407
57.54,0.52986,-12.639
56.67,2.2156,-12.154
55.771,4.2936,-11.998
54.766,6.9583,-12.176
60.272,-6.6596,-20.215
59.322,-5.0803,-19.473
58.399,-3.6402,-18.504
57.498,-2.274,-17.453
56.605,-0.90347,-16.451
55.694,0.55977,-15.609
54.733,2.2167,-15.01
53.667,4.1911,-14.715
52.417,6.652,-14.748
62.248,-14.652,6.2185
61.366,-13.208,7.8639
60.522,-11.818,10.06
59.626,-10.34,12.507
58.614,-8.6776,14.866
57.472,-6.8112,16.749
56.245,-4.8199,17.738
55.038,-2.8798,17.459
53.991,-1.2169,15.694
63.838,-12.78,4.6268
63.16,-11.317,6.3807
62.538,-9.8278,8.4555
61.866,-8.2414,10.627
61.062,-6.5241,12.647
60.076,-4.6972,14.241
58.908,-2.8482,15.122
57.608,-1.1241,15.041
56.27,0.30207,13.845
64.847,-11.145,2.8546
64.354,-9.6109,4.5806
63.884,-8.0245,6.4443
63.339,-6.3651,8.2884
62.638,-4.64,9.9418
61.73,-2.8932,11.223
60.596,-1.2085,11.951
59.263,0.29925,11.975
57.796,1.5071,11.204
65.341,-9.7796,1.0364
64.969,-8.1614,2.6281
64.567,-6.5041,4.2341
64.055,-4.8185,5.751
63.37,-3.1337,7.0694
62.47,-1.5008,8.0779
61.34,0.0087068,8.6722
60,1.3114,8.7692
58.497,2.3272,8.3247
65.404,-8.6948,-0.71749
65.065,-7.011,0.67461
64.65,-5.3231,2.0185
64.102,-3.6567,3.2505
63.375,-2.0481,4.3059
62.444,-0.54458,5.1213
61.305,0.79902,5.6405
59.976,1.9265,5.8221
58.497,2.7906,5.648
65.131,-7.8791,-2.3239
64.733,-6.1727,-1.1514
64.241,-4.4982,-0.038839
63.615,-2.8848,0.97671
62.829,-1.3669,1.8584
61.868,0.017419,2.5715
60.734,1.2288,3.0862
59.446,2.2314,3.3817
58.038,2.9991,3.4504
64.62,-7.304,-3.7295
64.08,-5.6326,-2.7526
63.471,-4.01,-1.816
62.763,-2.4641,-0.94103
61.937,-1.0243,-0.14902
60.982,0.27916,0.53961
59.899,1.4173,1.1069
58.702,2.3655,1.539
57.416,3.1067,1.8289
63.959,-6.9292,-4.9102
63.22,-5.3539,-4.0677
62.484,-3.8087,-3.2404
61.72,-2.3208,-2.4404
60.905,-0.91822,-1.68
60.02,0.37126,-0.97233
59.057,1.5208,-0.33024
58.016,2.5065,0.23411
56.909,3.3095,0.71047
42.635,-27.11,-8.6677
40.751,-25.87,-7.7123
38.26,-24.858,-6.6935
35.423,-23.845,-5.5877
32.569,-22.63,-4.3988
30.108,-21.058,-3.1693
28.516,-19.051,-1.9875
28.273,-16.631,-0.98318
29.749,-13.932,-0.30006
43.715,-27.627,-4.204
42.084,-26.256,-3.1137
39.688,-25.278,-1.7968
36.824,-24.381,-0.29712
33.861,-23.288,1.2994
31.276,-21.776,2.8458
29.637,-19.72,4.1284
29.52,-17.128,4.8918
31.347,-14.163,4.9071
45.792,-27.341,-0.13146
44.348,-25.868,1.0141
42.094,-24.906,2.6021
39.324,-24.081,4.4996
36.41,-23.061,6.5192
33.838,-21.579,8.3886
32.206,-19.479,9.7483
32.126,-16.772,10.205
34.03,-13.652,9.4532
48.574,-26.282,3.2247
47.252,-24.751,4.3918
45.182,-23.782,6.2169
42.622,-22.97,8.4735
39.901,-21.959,10.872
37.468,-20.463,13.018
35.887,-18.326,14.414
35.743,-15.581,14.546
37.443,-12.449,13.054
51.724,-24.561,5.6597
50.478,-23.018,6.8532
48.629,-22.016,8.8724
46.37,-21.153,11.409
43.957,-20.079,14.09
41.758,-18.527,16.422
40.253,-16.368,17.807
39.951,-13.668,17.647
41.213,-10.677,15.561
54.914,-22.347,7.096
53.724,-20.824,8.3466
52.123,-19.761,10.507
50.221,-18.788,13.215
48.185,-17.594,16.04
46.274,-15.955,18.44
44.852,-13.793,19.766
44.326,-11.218,19.397
44.996,-8.4988,16.956
57.86,-19.832,7.5716
56.734,-18.347,8.9206
55.395,-17.195,11.161
53.866,-16.068,13.911
52.221,-14.716,16.727
50.608,-12.979,19.065
49.265,-10.842,20.296
48.484,-8.4554,19.83
48.508,-6.0904,17.326
60.348,-17.21,7.2158
59.319,-15.758,8.7013
58.238,-14.495,10.954
57.058,-13.191,13.614
55.768,-11.672,16.268
54.421,-9.8521,18.425
53.144,-7.7718,19.538
52.123,-5.6073,19.105
51.546,-3.6173,16.837
65.659,-20.6,-26.847
64.749,-19.124,-26.122
63.819,-17.617,-25.503
62.863,-16.069,-24.97
61.88,-14.479,-24.502
60.87,-12.846,-24.077
59.838,-11.177,-23.668
58.789,-9.4803,-23.248
63.576,-22.198,-26.486
62.571,-20.722,-26.095
61.512,-19.205,-25.803
60.401,-17.641,-25.582
59.245,-16.027,-25.401
58.053,-14.367,-25.224
56.838,-12.666,-25.014
55.62,-10.938,-24.731
61.507,-23.941,-26.245
60.4,-22.512,-25.915
59.208,-21.054,-25.7
57.937,-19.554,-25.57
56.598,-18.006,-25.487
55.208,-16.405,-25.412
53.791,-14.753,-25.301
52.375,-13.055,-25.108
59.393,-25.958,-25.871
58.255,-24.552,-25.415
56.997,-23.151,-25.102
55.624,-21.733,-24.897
54.152,-20.281,-24.765
52.601,-18.784,-24.664
51,-17.23,-24.552
49.386,-15.618,-24.381
57.317,-28.294,-25.105
56.239,-26.839,-24.436
55.004,-25.446,-23.935
53.613,-24.081,-23.567
52.081,-22.716,-23.295
50.43,-21.329,-23.081
48.693,-19.897,-22.884
46.911,-18.404,-22.658
55.479,-30.879,-23.733
54.529,-29.293,-22.86
53.382,-27.847,-22.169
52.037,-26.491,-21.621
50.508,-25.183,-21.179
48.82,-23.89,-20.808
47.007,-22.576,-20.468
45.116,-21.214,-20.119
54.153,-33.519,-21.643
53.338,-31.758,-20.648
52.29,-30.224,-19.827
51.011,-28.849,-19.137
49.515,-27.575,-18.541
47.831,-26.353,-18.004
46.001,-25.138,-17.491
44.078,-23.889,-16.969
53.624,-35.904,-18.874
52.875,-34.01,-17.87
51.871,-32.419,-17.002
50.618,-31.042,-16.227
49.138,-29.806,-15.508
47.471,-28.647,-14.816
45.669,-27.503,-14.123
43.801,-26.32,-13.406
54.111,-37.649,-15.653
53.297,-35.78,-14.72
52.224,-34.254,-13.857
50.91,-32.964,-13.024
49.39,-31.82,-12.197
47.72,-30.737,-11.356
45.974,-29.639,-10.49
44.242,-28.451,-9.5934
74.087,-17.005,-12.606
73.271,-15.405,-11.778
72.087,-13.968,-10.921
70.641,-12.674,-10.054
69.044,-11.487,-9.191
67.405,-10.356,-8.3393
65.828,-9.2222,-7.5018
64.406,-8.025,-6.6788
73.733,-16.85,-14.375
72.74,-15.385,-13.538
71.541,-14.027,-12.64
70.191,-12.767,-11.703
68.748,-11.584,-10.747
67.268,-10.45,-9.7876
65.804,-9.3344,-8.8403
64.406,-8.2031,-7.9179
73.553,-16.609,-16.306
72.414,-15.273,-15.377
71.189,-13.994,-14.4
69.9,-12.768,-13.391
68.573,-11.585,-12.364
67.229,-10.434,-11.331
65.892,-9.3037,-10.305
64.581,-8.1814,-9.2974
73.259,-16.388,-18.506
72.038,-15.15,-17.428
70.809,-13.932,-16.343
69.577,-12.728,-15.256
68.349,-11.534,-14.172
67.129,-10.347,-13.095
65.924,-9.1692,-12.031
64.736,-7.9999,-10.983
72.61,-16.357,-20.912
71.384,-15.162,-19.675
70.193,-13.964,-18.481
69.033,-12.753,-17.327
67.902,-11.526,-16.21
66.797,-10.281,-15.127
65.715,-9.0244,-14.075
64.654,-7.762,-13.048
71.455,-16.69,-23.307
70.296,-15.471,-21.962
69.187,-14.24,-20.705
68.119,-12.982,-19.529
67.084,-11.69,-18.427
66.078,-10.362,-17.389
65.095,-9.0025,-16.405
64.131,-7.6181,-15.467
69.782,-17.513,-25.351
68.737,-16.212,-24.019
67.732,-14.898,-22.804
66.757,-13.552,-21.697
65.803,-12.165,-20.687
64.864,-10.732,-19.763
63.937,-9.2568,-18.911
63.016,-7.7436,-18.118
67.743,-18.853,-26.649
66.806,-17.447,-25.513
65.883,-16.024,-24.5
64.964,-14.567,-23.597
64.043,-13.069,-22.791
63.115,-11.526,-22.067
62.178,-9.9391,-21.41
61.23,-8.3144,-20.799
70.399,-27.882,-0.75071
69.423,-26.296,0.21445
68.394,-24.626,1.0512
67.337,-22.912,1.8042
66.274,-21.189,2.5251
65.222,-19.485,3.2699
64.196,-17.819,4.0958
63.203,-16.207,5.06
71.971,-25.796,-1.9624
71.022,-24.228,-1.0345
69.959,-22.566,-0.29846
68.837,-20.862,0.3165
67.704,-19.156,0.8932
66.604,-17.479,1.5211
65.575,-15.851,2.2919
64.646,-14.286,3.2968
73.162,-23.968,-3.3042
72.266,-22.426,-2.3563
71.163,-20.795,-1.6637
69.942,-19.128,-1.1387
68.692,-17.463,-0.67649
67.491,-15.825,-0.16273
66.411,-14.226,0.51962
65.514,-12.67,1.4868
74.031,-22.357,-4.7363
73.22,-20.822,-3.7487
72.085,-19.23,-3.0572
70.755,-17.623,-2.5699
69.359,-16.029,-2.1733
68.017,-14.457,-1.7423
66.838,-12.903,-1.1484
65.919,-11.353,-0.26422
74.613,-20.931,-6.2398
73.901,-19.377,-5.2274
72.749,-17.82,-4.5113
71.319,-16.29,-4.0096
69.776,-14.792,-3.6167
68.277,-13.315,-3.2137
66.966,-11.832,-2.6771
65.971,-10.307,-1.885
74.919,-19.675,-7.8032
74.29,-18.08,-6.8031
73.133,-16.552,-6.0519
71.631,-15.102,-5.4902
69.97,-13.715,-5.036
68.331,-12.353,-4.5932
66.881,-10.966,-4.0604
65.771,-9.4955,-3.3368
74.942,-18.589,-9.4102
74.344,-16.951,-8.4626
73.187,-15.447,-7.6758
71.653,-14.071,-7.0208
69.932,-12.788,-6.4499
68.205,-11.541,-5.9024
66.644,-10.261,-5.3113
65.403,-8.8738,-4.609
74.669,-17.689,-11.029
74.015,-16.038,-10.154
72.852,-14.561,-9.3334
71.336,-13.241,-8.5695
69.632,-12.032,-7.8502
67.9,-10.872,-7.1536
66.288,-9.6863,-6.4515
64.934,-8.397,-5.7138
54.111,-37.649,-15.653
53.297,-35.78,-14.72
52.224,-34.254,-13.857
50.91,-32.964,-13.024
49.39,-31.82,-12.197
47.72,-30.737,-11.356
45.974,-29.639,-10.49
44.242,-28.451,-9.5934
54.963,-38.28,-12.053
54.02,-36.506,-11.153
52.839,-35.068,-10.241
51.446,-33.849,-9.2964
49.889,-32.746,-8.3121
48.238,-31.659,-7.2913
46.584,-30.498,-6.2481
45.034,-29.177,-5.2071
56.488,-38.322,-8.6272
55.455,-36.64,-7.7135
54.232,-35.255,-6.7228
52.846,-34.052,-5.6551
51.345,-32.927,-4.5249
49.795,-31.78,-3.3603
48.282,-30.519,-2.2023
46.909,-29.061,-1.1045
58.558,-37.749,-5.591
57.478,-36.143,-4.6364
56.271,-34.768,-3.5703
54.956,-33.524,-2.4097
53.57,-32.32,-1.1868
52.165,-31.067,0.052659
50.809,-29.686,1.2495
49.582,-28.107,2.3331
61.003,-36.583,-3.1266
59.915,-35.028,-2.1242
58.76,-33.622,-1.0129
57.547,-32.291,0.18189
56.298,-30.966,1.4212
55.045,-29.582,2.654
53.83,-28.083,3.8189
52.704,-26.42,4.8457
63.619,-34.891,-1.3681
62.553,-33.358,-0.32983
61.463,-31.891,0.78031
60.351,-30.447,1.9396
59.223,-28.985,3.1159
58.094,-27.472,4.2688
56.983,-25.875,5.3514
55.913,-24.172,6.3118
66.193,-32.781,-0.3904
65.164,-31.245,0.65772
64.128,-29.702,1.7158
63.085,-28.141,2.7755
62.035,-26.554,3.8249
60.982,-24.935,4.8482
59.931,-23.277,5.8274
58.888,-21.576,6.7423
68.514,-30.391,-0.20306
67.521,-28.834,0.82088
66.51,-27.218,1.7827
65.487,-25.561,2.6979
64.458,-23.883,3.5843
63.428,-22.198,4.4607
62.399,-20.518,5.3458
61.373,-18.854,6.2584
72.657,-31.896,-28.259
71.74,-30.41,-27.576
70.912,-29.07,-27.236
70.102,-27.765,-27.16
69.273,-26.43,-27.258
68.408,-25.038,-27.421
67.505,-23.585,-27.512
66.579,-22.09,-27.377
71.38,-33.93,-30.398
70.288,-32.232,-29.669
69.292,-30.695,-29.048
68.342,-29.252,-28.518
67.409,-27.852,-28.062
66.472,-26.464,-27.659
65.521,-25.066,-27.282
64.554,-23.645,-26.903
69.831,-36.559,-32.026
68.55,-34.623,-31.146
67.415,-32.858,-30.28
66.381,-31.223,-29.442
65.409,-29.682,-28.65
64.464,-28.207,-27.918
63.516,-26.772,-27.264
62.538,-25.356,-26.701
68.179,-39.608,-32.87
66.729,-37.407,-31.779
65.48,-35.424,-30.731
64.373,-33.612,-29.735
63.356,-31.932,-28.8
62.386,-30.352,-27.937
61.424,-28.844,-27.154
60.436,-27.386,-26.462
66.645,-42.79,-32.724
65.068,-40.325,-31.422
63.722,-38.181,-30.272
62.525,-36.269,-29.245
61.419,-34.52,-28.313
60.366,-32.884,-27.453
59.338,-31.319,-26.644
58.323,-29.797,-25.868
65.465,-45.716,-31.493
63.811,-43.052,-30.048
62.379,-40.852,-28.88
61.069,-38.959,-27.903
59.826,-37.256,-27.049
58.629,-35.658,-26.258
57.483,-34.095,-25.476
56.417,-32.515,-24.65
64.846,-47.946,-29.249
63.158,-45.234,-27.775
61.654,-43.119,-26.651
60.224,-41.378,-25.753
58.823,-39.846,-24.981
57.455,-38.393,-24.255
56.163,-36.91,-23.5
55.027,-35.309,-22.649
64.905,-49.065,-26.241
63.222,-46.544,-24.861
61.673,-44.67,-23.816
60.15,-43.194,-22.973
58.622,-41.922,-22.233
57.111,-40.691,-21.514
55.692,-39.357,-20.75
54.48,-37.795,-19.884
65.633,-48.775,-22.879
63.999,-46.738,-21.675
62.45,-45.252,-20.707
60.902,-44.098,-19.87
59.332,-43.101,-19.087
57.771,-42.1,-18.306
56.297,-40.946,-17.487
55.028,-39.5,-16.605
78.826,-28.659,-18.339
78.192,-27.359,-17.673
77.569,-26.048,-17.005
76.963,-24.697,-16.327
76.375,-23.289,-15.63
75.802,-21.813,-14.911
75.238,-20.27,-14.168
74.671,-18.664,-13.4
78.058,-28.453,-19.456
77.53,-27.182,-18.876
77.047,-25.871,-18.304
76.594,-24.494,-17.727
76.148,-23.044,-17.134
75.679,-21.53,-16.513
75.15,-19.971,-15.853
74.516,-18.398,-15.143
77.26,-28.413,-20.449
76.742,-27.178,-19.932
76.354,-25.864,-19.486
76.054,-24.441,-19.082
75.79,-22.912,-18.683
75.492,-21.304,-18.252
75.08,-19.668,-17.743
74.464,-18.073,-17.109
76.492,-28.507,-21.374
75.931,-27.311,-20.878
75.582,-26,-20.568
75.384,-24.533,-20.391
75.258,-22.919,-20.278
75.106,-21.203,-20.141
74.809,-19.463,-19.876
74.235,-17.809,-19.368
75.773,-28.715,-22.315
75.151,-27.549,-21.796
74.787,-26.251,-21.611
74.604,-24.766,-21.678
74.515,-23.103,-21.892
74.411,-21.314,-22.111
74.155,-19.492,-22.156
73.6,-17.777,-21.824
75.085,-29.054,-23.373
74.404,-27.888,-22.8
73.975,-26.614,-22.701
73.713,-25.155,-22.972
73.537,-23.51,-23.476
73.346,-21.724,-24.024
73.019,-19.886,-24.369
72.426,-18.14,-24.227
74.38,-29.59,-24.651
73.643,-28.376,-24.016
73.109,-27.126,-23.941
72.69,-25.735,-24.306
72.318,-24.181,-24.958
71.92,-22.488,-25.686
71.414,-20.724,-26.214
70.721,-19.005,-26.214
73.592,-30.461,-26.248
72.786,-29.14,-25.568
72.118,-27.885,-25.425
71.5,-26.571,-25.7
70.88,-25.149,-26.25
70.219,-23.614,-26.884
69.485,-21.996,-27.357
68.658,-20.368,-27.379
76.736,-38.222,-10.199
75.937,-36.918,-9.0377
75.18,-35.683,-7.8821
74.442,-34.478,-6.7045
73.703,-33.27,-5.4967
72.944,-32.031,-4.2677
72.15,-30.734,-3.041
71.306,-29.358,-1.8531
77.714,-36.305,-10.809
76.903,-34.904,-9.8252
76.176,-33.61,-8.8217
75.502,-32.37,-7.7627
74.854,-31.145,-6.6377
74.205,-29.901,-5.4578
73.527,-28.61,-4.2526
72.792,-27.248,-3.0677
78.502,-34.672,-11.601
77.65,-33.231,-10.748
76.91,-31.902,-9.8697
76.253,-30.628,-8.9238
75.651,-29.368,-7.8937
75.076,-28.093,-6.7849
74.494,-26.779,-5.6214
73.869,-25.408,-4.4433
79.107,-33.259,-12.535
78.21,-31.821,-11.765
77.436,-30.481,-10.977
76.764,-29.183,-10.126
76.17,-27.889,-9.1895
75.633,-26.573,-8.1629
75.121,-25.218,-7.059
74.6,-23.815,-5.9041
79.522,-32.025,-13.588
78.6,-30.615,-12.857
77.792,-29.282,-12.123
77.088,-27.974,-11.341
76.479,-26.653,-10.484
75.949,-25.299,-9.539
75.479,-23.897,-8.5077
75.044,-22.441,-7.4012
79.728,-30.946,-14.735
78.814,-29.574,-14.014
77.991,-28.259,-13.303
77.262,-26.95,-12.561
76.628,-25.613,-11.762
76.087,-24.226,-10.891
75.631,-22.777,-9.9389
75.248,-21.26,-8.9075
79.697,-30.018,-15.944
78.834,-28.683,-15.223
78.033,-27.384,-14.516
77.303,-26.075,-13.793
76.655,-24.724,-13.033
76.095,-23.31,-12.221
75.625,-21.82,-11.348
75.244,-20.247,-10.411
79.402,-29.25,-17.168
78.635,-27.94,-16.458
77.9,-26.645,-15.757
77.208,-25.326,-15.047
76.572,-23.955,-14.314
75.998,-22.514,-13.55
75.491,-20.992,-12.749
75.05,-19.384,-11.909
65.633,-48.775,-22.879
63.999,-46.738,-21.675
62.45,-45.252,-20.707
60.902,-44.098,-19.87
59.332,-43.101,-19.087
57.771,-42.1,-18.306
56.297,-40.946,-17.487
55.028,-39.5,-16.605
66.462,-47.799,-19.7
64.887,-46.273,-18.591
63.364,-45.125,-17.61
61.834,-44.2,-16.686
60.284,-43.359,-15.777
58.742,-42.469,-14.858
57.273,-41.403,-13.922
55.973,-40.041,-12.979
67.597,-46.902,-17.028
66.105,-45.728,-15.897
64.65,-44.793,-14.825
63.191,-43.988,-13.77
61.72,-43.206,-12.71
60.256,-42.347,-11.644
58.847,-41.308,-10.586
57.561,-39.994,-9.5653
68.979,-45.971,-14.785
67.602,-45.011,-13.57
66.256,-44.178,-12.383
64.91,-43.398,-11.196
63.559,-42.598,-10.004
62.212,-41.703,-8.816
60.898,-40.641,-7.6571
59.662,-39.343,-6.5655
70.551,-44.909,-12.946
69.317,-44.037,-11.638
68.106,-43.212,-10.348
66.899,-42.386,-9.0625
65.686,-41.511,-7.7803
64.472,-40.538,-6.515
63.27,-39.421,-5.2921
62.103,-38.115,-4.1477
72.235,-43.634,-11.528
71.155,-42.745,-10.155
70.091,-41.856,-8.8067
69.026,-40.937,-7.4724
67.952,-39.959,-6.1523
66.868,-38.892,-4.8574
65.777,-37.708,-3.6082
64.69,-36.382,-2.4333
73.925,-42.094,-10.571
72.988,-41.105,-9.1918
72.059,-40.106,-7.8453
71.125,-39.076,-6.5183
70.177,-37.994,-5.2081
69.21,-36.842,-3.9216
68.222,-35.6,-2.6738
67.214,-34.251,-1.4873
75.481,-40.277,-10.119
74.646,-39.136,-8.81
73.824,-38.012,-7.5298
73,-36.879,-6.2598
72.161,-35.717,-4.9933
71.299,-34.505,-3.7353
70.406,-33.224,-2.5008
69.478,-31.858,-1.3131
78.483,-41.215,-23.15
78.575,-41.39,-25.096
78.293,-40.958,-26.806
77.689,-40.003,-28.145
76.842,-38.651,-29.037
75.84,-37.042,-29.458
74.765,-35.309,-29.431
73.687,-33.566,-29.007
78.483,-41.215,-23.15
78.361,-41.669,-25.119
77.912,-41.648,-26.975
77.174,-41.161,-28.588
76.202,-40.249,-29.852
75.063,-38.98,-30.692
73.832,-37.441,-31.068
72.582,-35.727,-30.965
78.483,-41.215,-23.15
78.186,-41.992,-25.103
77.597,-42.448,-27.066
76.723,-42.518,-28.914
75.591,-42.158,-30.513
74.253,-41.349,-31.731
72.782,-40.107,-32.447
71.272,-38.482,-32.566
78.483,-41.215,-23.15
78.051,-42.339,-25.04
77.345,-43.304,-27.044
76.337,-43.989,-29.045
75.026,-44.267,-30.883
73.448,-44.021,-32.371
71.688,-43.168,-33.311
69.874,-41.681,-33.522
78.483,-41.215,-23.15
77.955,-42.683,-24.924
77.158,-44.151,-26.88
76.029,-45.457,-28.907
74.54,-46.4,-30.829
72.72,-46.763,-32.417
70.668,-46.348,-33.414
68.56,-45.027,-33.575
78.483,-41.215,-23.15
77.898,-43,-24.75
77.035,-44.913,-26.553
75.809,-46.769,-28.448
74.175,-48.311,-30.252
72.155,-49.235,-31.721
69.866,-49.239,-32.578
67.531,-48.091,-32.561
78.483,-41.215,-23.15
77.875,-43.262,-24.52
76.972,-45.506,-26.054
75.683,-47.75,-27.642
73.959,-49.709,-29.109
71.825,-51.028,-30.231
69.414,-51.343,-30.758
66.972,-50.357,-30.473
78.483,-41.215,-23.15
77.88,-43.44,-24.234
76.958,-45.842,-25.387
75.64,-48.221,-26.504
73.895,-50.297,-27.44
71.765,-51.728,-28.026
69.384,-52.163,-28.093
66.989,-51.32,-27.513
78.483,-41.215,-23.15
77.904,-43.509,-23.899
76.969,-45.842,-24.575
75.646,-48.027,-25.096
73.949,-49.837,-25.376
71.941,-51.021,-25.335
69.751,-51.342,-24.911
67.569,-50.62,-24.083
78.483,-41.215,-23.15
79.038,-39.06,-22.448
79.437,-37.231,-21.835
79.699,-35.615,-21.27
79.83,-34.127,-20.723
79.827,-32.713,-20.17
79.675,-31.337,-19.596
79.351,-29.986,-18.988
78.483,-41.215,-23.15
78.96,-39.027,-22.757
79.252,-37.111,-22.358
79.381,-35.404,-21.945
79.365,-33.85,-21.511
79.216,-32.407,-21.05
78.945,-31.043,-20.556
78.558,-29.731,-20.026
78.483,-41.215,-23.15
78.936,-39.156,-23.132
79.164,-37.231,-22.989
79.192,-35.452,-22.741
79.046,-33.818,-22.402
78.753,-32.32,-21.99
78.339,-30.938,-21.518
77.832,-29.647,-21
78.483,-41.215,-23.15
78.939,-39.418,-23.549
79.124,-37.558,-23.708
79.066,-35.733,-23.653
78.8,-34.012,-23.416
78.368,-32.432,-23.033
77.811,-31.003,-22.541
77.172,-29.707,-21.975
78.483,-41.215,-23.15
78.945,-39.779,-23.98
79.088,-38.064,-24.48
78.942,-36.239,-24.658
78.559,-34.44,-24.546
77.997,-32.761,-24.197
77.312,-31.25,-23.668
76.555,-29.912,-23.02
78.483,-41.215,-23.15
78.932,-40.205,-24.39
79.015,-38.718,-25.251
78.772,-36.96,-25.699
78.271,-35.12,-25.755
77.587,-33.345,-25.472
76.79,-31.725,-24.926
75.94,-30.299,-24.198
78.483,-41.215,-23.15
78.877,-40.651,-24.741
78.873,-39.469,-25.951
78.52,-37.87,-26.698
77.898,-36.063,-26.974
77.099,-34.228,-26.821
76.205,-32.498,-26.32
75.283,-30.946,-25.563
78.483,-41.215,-23.15
78.763,-41.066,-24.99
78.637,-40.247,-26.498
78.16,-38.914,-27.552
77.421,-37.255,-28.106
76.515,-35.453,-28.179
75.532,-33.658,-27.833
74.542,-31.976,-27.156
78.483,-41.215,-23.15
78.307,-40.904,-21.195
78.237,-40.768,-19.492
78.215,-40.711,-17.887
78.185,-40.64,-16.291
78.086,-40.459,-14.676
77.854,-40.063,-13.064
77.423,-39.348,-11.531
78.483,-41.215,-23.15
78.549,-40.694,-21.207
78.675,-40.332,-19.516
78.817,-40.027,-17.935
78.926,-39.688,-16.388
78.941,-39.226,-14.852
78.793,-38.556,-13.353
78.407,-37.601,-11.966
78.483,-41.215,-23.15
78.757,-40.452,-21.268
79.051,-39.856,-19.64
